AIR FRANCE - KLM  ;VICAT             ;ALTRAN TECHN.     ;BENETEAU          ;FIMALAC           ;EUROFINS SCIENTIF.;MANITOU B.F.      ;APRIL GROUP       ;SECHE ENVIRON.    ;BOLLORE           ;CARBONE LORRAINE  ;NEXANS            ;GENERALE DE SANTE ;CREDIT AGRICOLE   ;SOPRA GROUP       ;SILIC             ;MAUREL ET PROM    ;ATOS ORIGIN       ;TELEPERFORMANCE   ;HERMES INTL       ;VILMORIN CLAUSE C.;M6-METROPOLE TV   ;DERICHEBOURG      ;UBISOFT ENTERT.   ;TF1               ;EADS              ;ORCO PROPERTY GRP.;SECHILIENNE-SIDEC ;RALLYE            ;SPERIAN PROTECTION;TRIGANO           ;RODRIGUEZ GROUP   ;SEQUANA           ;GFI INFORMATIQUE  ;BONDUELLE         ;FONCIERE DES REGI.;FFP               ;BOURBON           ;HAULOTTE GROUP    ;ALTEN             ;SOITEC SILICON    ;GROUPE STERIA SCA ;SAFRAN            ;IPSOS             ;JC DECAUX SA      ;AIR LIQUIDE       ;CGG VERITAS       ;CARREFOUR         ;CNP ASSURANCES    ;TOTAL             ;GUYENNE GASCOGNE  ;L'OREAL           ;VALLOUREC         ;ACCOR             ;BOUYGUES          ;LAFARGE           ;NEOPOST           ;SANOFI-AVENTIS    ;AXA               ;GROUPE DANONE     ;NATIXIS           ;PERNOD-RICARD     ;IMERYS            ;BIC               ;CIMENTS FRANCAIS  ;LVMH MOET HENNESSY;KAUFMAN ET BROAD  ;EURAZEO           ;FAURECIA          ;WENDEL            ;SODEXO            ;MICHELIN          ;EULER HERMES      ;THALES            ;TOTAL GABON       ;PPR               ;PEUGEOT SA        ;CLUB MEDITERRANEE ;ESSILOR INTL      ;NRJ GROUP         ;SEB               ;HAVAS             ;KLEPIERRE         ;SCHNEIDER ELECTRIC;VEOLIA ENVIRON.   ;UNIBAIL-RODAMCO   ;SAINT-GOBAIN      ;CAP GEMINI        ;INGENICO          ;CANAL +           ;VINCI             ;CASINO GUICH.PER. ;ZODIAC            ;VIVENDI           ;ADECCO SA         ;ALLIANZ AG        ;DEXIA             ;SCHLUMBERGER LTD  ;GENERAL ELECTRIC  ;STMICROELECTRONICS;HSBC HOLDINGS PLC ;ALCATEL LUCENT    ;LAGARDERE SCA     ;VALEO             ;REMY COINTREAU    ;CHRISTIAN DIOR    ;EIFFAGE           ;PUBLICIS GROUPE SA;DASSAULT SYSTEMES ;SOCIETE GENERALE A;BNP PARIBAS       ;GECINA            ;TECHNIP           ;ERAMET            ;RENAULT           ;FRANCE TELECOM    ;HARMONY GOLD      ;THOMSON           ;ORPEA             ;ILIAD             ;SES               ;GEMALTO           ;BIOMERIEUX        ;PAGESJAUNES       ;NEXITY            ;AUTOROUTES P.R.R. ;MAROC TELECOM     ;GDF SUEZ          ;ALSTOM            ;MERCIALYS         ;EUTELSAT COMMUNIC.;EDF               ;IPSEN             ;LEGRAND           ;ARKEMA            ;ADP               ;EDF ENERGIES NOUV ;SCOR REGROUPE     ;NYSE EURONEXT     ;REXEL             ;RHODIA            ;PARIS RE          ;BUREAU VERITAS    ;ARCELORMITTAL     
01/04/2008;09:01
ALTRAN TECHN.     ;22/04/2008;09:01;5,660
ALTRAN TECHN.     ;23/04/2008;09:01;5,630
ALTRAN TECHN.     ;24/04/2008;09:01;5,890
ALTRAN TECHN.     ;25/04/2008;09:01;6,090
ALTRAN TECHN.     ;28/04/2008;09:01;5,990
ALTRAN TECHN.     ;29/04/2008;09:01;5,610
ALTRAN TECHN.     ;30/04/2008;09:01;5,640
BENETEAU          ;01/04/2008;09:01;17,110
BENETEAU          ;02/04/2008;09:01;18,340
BENETEAU          ;03/04/2008;09:01;17,940
BENETEAU          ;04/04/2008;09:01;17,740
BENETEAU          ;07/04/2008;09:01;17,900
BENETEAU          ;08/04/2008;09:01;17,860
BENETEAU          ;09/04/2008;09:01;17,560
BENETEAU          ;10/04/2008;09:01;17,700
BENETEAU          ;11/04/2008;09:01;17,510
BENETEAU          ;14/04/2008;09:01;17,180
BENETEAU          ;15/04/2008;09:01;17,570
BENETEAU          ;16/04/2008;09:01;17,350
BENETEAU          ;17/04/2008;09:01;17,390
BENETEAU          ;18/04/2008;09:01;17,350
BENETEAU          ;21/04/2008;09:01;17,810
BENETEAU          ;22/04/2008;09:01;17,200
BENETEAU          ;23/04/2008;09:01;17,050
BENETEAU          ;24/04/2008;09:01;17,000
BENETEAU          ;25/04/2008;09:01;17,400
BENETEAU          ;28/04/2008;09:01;17,600
BENETEAU          ;29/04/2008;09:01;17,570
BENETEAU          ;30/04/2008;09:01;17,890
FIMALAC           ;01/04/2008;09:01;38,500
FIMALAC           ;02/04/2008;09:01;40,020
FIMALAC           ;03/04/2008;09:01;39,260
FIMALAC           ;04/04/2008;09:01;39,240
FIMALAC           ;07/04/2008;09:01;40,200
FIMALAC           ;08/04/2008;09:01;40,040
FIMALAC           ;09/04/2008;09:01;39,050
FIMALAC           ;10/04/2008;09:01;38,830
FIMALAC           ;11/04/2008;09:01;38,840
FIMALAC           ;14/04/2008;09:01;37,200
FIMALAC           ;15/04/2008;09:01;36,000
FIMALAC           ;16/04/2008;09:01;36,400
FIMALAC           ;17/04/2008;09:01;36,640
FIMALAC           ;18/04/2008;09:01;36,280
FIMALAC           ;21/04/2008;09:01;36,340
FIMALAC           ;22/04/2008;09:01;36,000
FIMALAC           ;23/04/2008;09:01;34,940
FIMALAC           ;24/04/2008;09:01;34,940
FIMALAC           ;25/04/2008;09:01;34,150
FIMALAC           ;28/04/2008;09:01;37,050
FIMALAC           ;29/04/2008;09:01;38,940
FIMALAC           ;30/04/2008;09:01;38,720
EUROFINS SCIENTIF.;01/04/2008;09:01;63,500
EUROFINS SCIENTIF.;02/04/2008;09:01;63,990
EUROFINS SCIENTIF.;03/04/2008;09:01;64,300
EUROFINS SCIENTIF.;04/04/2008;09:01;63,000
EUROFINS SCIENTIF.;07/04/2008;09:01;61,950
EUROFINS SCIENTIF.;08/04/2008;09:01;63,250
EUROFINS SCIENTIF.;09/04/2008;09:01;63,090
EUROFINS SCIENTIF.;10/04/2008;09:01;63,300
EUROFINS SCIENTIF.;11/04/2008;09:01;64,350
EUROFINS SCIENTIF.;14/04/2008;09:01;64,950
EUROFINS SCIENTIF.;15/04/2008;09:01;64,050
EUROFINS SCIENTIF.;16/04/2008;09:01;65,790
EUROFINS SCIENTIF.;17/04/2008;09:01;66,900
EUROFINS SCIENTIF.;18/04/2008;09:01;64,500
EUROFINS SCIENTIF.;21/04/2008;09:01;64,250
EUROFINS SCIENTIF.;22/04/2008;09:01;63,900
EUROFINS SCIENTIF.;23/04/2008;09:01;64,000
EUROFINS SCIENTIF.;24/04/2008;09:01;63,720
EUROFINS SCIENTIF.;25/04/2008;09:01;62,060
EUROFINS SCIENTIF.;28/04/2008;09:01;65,000
EUROFINS SCIENTIF.;29/04/2008;09:01;65,000
EUROFINS SCIENTIF.;30/04/2008;09:01;66,000
MANITOU B.F.      ;01/04/2008;09:01;23,900
MANITOU B.F.      ;02/04/2008;09:01;25,200
MANITOU B.F.      ;03/04/2008;09:01;24,850
MANITOU B.F.      ;04/04/2008;09:01;24,980
MANITOU B.F.      ;07/04/2008;09:01;25,400
MANITOU B.F.      ;08/04/2008;09:01;25,000
MANITOU B.F.      ;09/04/2008;09:01;24,900
MANITOU B.F.      ;10/04/2008;09:01;24,270
MANITOU B.F.      ;11/04/2008;09:01;23,100
MANITOU B.F.      ;14/04/2008;09:01;22,970
MANITOU B.F.      ;15/04/2008;09:01;23,800
MANITOU B.F.      ;16/04/2008;09:01;23,230
MANITOU B.F.      ;17/04/2008;09:01;23,210
MANITOU B.F.      ;18/04/2008;09:01;22,910
MANITOU B.F.      ;21/04/2008;09:01;23,500
MANITOU B.F.      ;22/04/2008;09:01;23,000
MANITOU B.F.      ;23/04/2008;09:01;21,880
MANITOU B.F.      ;24/04/2008;09:01;22,150
MANITOU B.F.      ;25/04/2008;09:01;21,780
MANITOU B.F.      ;28/04/2008;09:01;22,530
MANITOU B.F.      ;29/04/2008;09:01;22,990
MANITOU B.F.      ;30/04/2008;09:01;20,900
APRIL GROUP       ;01/04/2008;09:01;31,120
APRIL GROUP       ;02/04/2008;09:01;31,170
APRIL GROUP       ;03/04/2008;09:01;30,950
APRIL GROUP       ;04/04/2008;09:01;30,020
APRIL GROUP       ;07/04/2008;09:01;32,000
APRIL GROUP       ;08/04/2008;09:01;31,870
APRIL GROUP       ;09/04/2008;09:01;31,830
APRIL GROUP       ;10/04/2008;09:01;31,000
APRIL GROUP       ;11/04/2008;09:01;30,860
APRIL GROUP       ;14/04/2008;09:01;30,560
APRIL GROUP       ;15/04/2008;09:01;30,400
APRIL GROUP       ;16/04/2008;09:01;30,800
APRIL GROUP       ;17/04/2008;09:01;31,000
APRIL GROUP       ;18/04/2008;09:01;30,020
APRIL GROUP       ;21/04/2008;09:01;31,400
APRIL GROUP       ;22/04/2008;09:01;30,520
APRIL GROUP       ;23/04/2008;09:01;30,820
APRIL GROUP       ;24/04/2008;09:01;30,310
APRIL GROUP       ;25/04/2008;09:01;30,850
APRIL GROUP       ;28/04/2008;09:01;30,710
APRIL GROUP       ;29/04/2008;09:01;32,650
APRIL GROUP       ;30/04/2008;09:01;33,510
SECHE ENVIRON.    ;01/04/2008;09:01;79,790
SECHE ENVIRON.    ;02/04/2008;09:01;81,000
SECHE ENVIRON.    ;03/04/2008;09:01;81,500
SECHE ENVIRON.    ;04/04/2008;09:01;79,500
SECHE ENVIRON.    ;07/04/2008;09:01;86,950
SECHE ENVIRON.    ;08/04/2008;09:01;87,090
SECHE ENVIRON.    ;09/04/2008;09:01;85,690
SECHE ENVIRON.    ;10/04/2008;09:01;85,500
SECHE ENVIRON.    ;11/04/2008;09:01;88,050
SECHE ENVIRON.    ;14/04/2008;09:01;84,350
SECHE ENVIRON.    ;15/04/2008;09:01;85,220
SECHE ENVIRON.    ;16/04/2008;09:01;84,600
SECHE ENVIRON.    ;17/04/2008;09:01;91,000
SECHE ENVIRON.    ;18/04/2008;09:01;90,500
SECHE ENVIRON.    ;21/04/2008;09:01;89,940
SECHE ENVIRON.    ;22/04/2008;09:01;87,100
SECHE ENVIRON.    ;23/04/2008;09:01;89,010
SECHE ENVIRON.    ;24/04/2008;09:01;93,000
SECHE ENVIRON.    ;25/04/2008;09:01;94,400
SECHE ENVIRON.    ;28/04/2008;09:01;94,500
SECHE ENVIRON.    ;29/04/2008;09:01;93,310
SECHE ENVIRON.    ;30/04/2008;09:01;91,770
BOLLORE           ;01/04/2008;09:01;142,100
BOLLORE           ;02/04/2008;09:01;143,000
BOLLORE           ;03/04/2008;09:01;142,500
BOLLORE           ;04/04/2008;09:01;144,300
BOLLORE           ;07/04/2008;09:01;143,000
BOLLORE           ;08/04/2008;09:01;145,450
BOLLORE           ;09/04/2008;09:01;140,250
BOLLORE           ;10/04/2008;09:01;140,100
BOLLORE           ;11/04/2008;09:01;141,200
BOLLORE           ;14/04/2008;09:01;141,100
BOLLORE           ;15/04/2008;09:01;141,700
BOLLORE           ;16/04/2008;09:01;141,240
BOLLORE           ;17/04/2008;09:01;141,290
BOLLORE           ;18/04/2008;09:01;140,860
BOLLORE           ;21/04/2008;09:01;140,500
BOLLORE           ;22/04/2008;09:01;138,530
BOLLORE           ;23/04/2008;09:01;138,970
BOLLORE           ;24/04/2008;09:01;141,980
BOLLORE           ;25/04/2008;09:01;141,000
BOLLORE           ;28/04/2008;09:01;140,000
BOLLORE           ;29/04/2008;09:01;140,000
BOLLORE           ;30/04/2008;09:01;139,750
CARBONE LORRAINE  ;01/04/2008;09:01;36,500
CARBONE LORRAINE  ;02/04/2008;09:01;37,790
CARBONE LORRAINE  ;03/04/2008;09:01;36,920
CARBONE LORRAINE  ;04/04/2008;09:01;36,970
CARBONE LORRAINE  ;07/04/2008;09:01;37,500
CARBONE LORRAINE  ;08/04/2008;09:01;37,490
CARBONE LORRAINE  ;09/04/2008;09:01;36,520
CARBONE LORRAINE  ;10/04/2008;09:01;34,140
CARBONE LORRAINE  ;11/04/2008;09:01;35,650
CARBONE LORRAINE  ;14/04/2008;09:01;35,200
CARBONE LORRAINE  ;15/04/2008;09:01;36,330
CARBONE LORRAINE  ;16/04/2008;09:01;36,760
CARBONE LORRAINE  ;17/04/2008;09:01;37,990
CARBONE LORRAINE  ;18/04/2008;09:01;35,950
CARBONE LORRAINE  ;21/04/2008;09:01;37,450
CARBONE LORRAINE  ;22/04/2008;09:01;37,280
CARBONE LORRAINE  ;23/04/2008;09:01;37,010
CARBONE LORRAINE  ;24/04/2008;09:01;36,550
CARBONE LORRAINE  ;25/04/2008;09:01;36,780
CARBONE LORRAINE  ;28/04/2008;09:01;36,340
CARBONE LORRAINE  ;29/04/2008;09:01;36,050
CARBONE LORRAINE  ;30/04/2008;09:01;35,330
NEXANS            ;01/04/2008;09:01;74,650
NEXANS            ;02/04/2008;09:01;78,500
NEXANS            ;03/04/2008;09:01;78,000
NEXANS            ;04/04/2008;09:01;76,570
NEXANS            ;07/04/2008;09:01;76,750
NEXANS            ;08/04/2008;09:01;78,200
NEXANS            ;09/04/2008;09:01;76,960
NEXANS            ;10/04/2008;09:01;76,660
NEXANS            ;11/04/2008;09:01;76,950
NEXANS            ;14/04/2008;09:01;75,170
NEXANS            ;15/04/2008;09:01;76,750
NEXANS            ;16/04/2008;09:01;75,440
NEXANS            ;17/04/2008;09:01;78,350
NEXANS            ;18/04/2008;09:01;80,870
NEXANS            ;21/04/2008;09:01;83,990
NEXANS            ;22/04/2008;09:01;80,560
NEXANS            ;23/04/2008;09:01;83,000
NEXANS            ;24/04/2008;09:01;81,950
NEXANS            ;25/04/2008;09:01;82,740
NEXANS            ;28/04/2008;09:01;84,750
NEXANS            ;29/04/2008;09:01;85,000
NEXANS            ;30/04/2008;09:01;84,600
GENERALE DE SANTE ;01/04/2008;09:01;14,990
GENERALE DE SANTE ;02/04/2008;09:01;15,800
GENERALE DE SANTE ;03/04/2008;09:01;15,120
GENERALE DE SANTE ;04/04/2008;09:01;15,120
GENERALE DE SANTE ;07/04/2008;09:01;15,490
GENERALE DE SANTE ;08/04/2008;09:01;15,000
GENERALE DE SANTE ;09/04/2008;09:01;14,990
GENERALE DE SANTE ;10/04/2008;09:01;14,680
GENERALE DE SANTE ;11/04/2008;09:01;14,540
GENERALE DE SANTE ;14/04/2008;09:01;14,950
GENERALE DE SANTE ;15/04/2008;09:01;14,210
GENERALE DE SANTE ;16/04/2008;09:01;14,030
GENERALE DE SANTE ;17/04/2008;09:01;14,750
GENERALE DE SANTE ;18/04/2008;09:01;14,580
GENERALE DE SANTE ;21/04/2008;09:01;14,790
GENERALE DE SANTE ;22/04/2008;09:01;14,650
GENERALE DE SANTE ;23/04/2008;09:01;14,550
GENERALE DE SANTE ;24/04/2008;09:01;14,400
GENERALE DE SANTE ;25/04/2008;09:01;14,360
GENERALE DE SANTE ;28/04/2008;09:01;14,220
GENERALE DE SANTE ;29/04/2008;09:01;14,740
GENERALE DE SANTE ;30/04/2008;09:01;14,750
CREDIT AGRICOLE   ;01/04/2008;09:01;19,590
CREDIT AGRICOLE   ;02/04/2008;09:01;21,630
CREDIT AGRICOLE   ;03/04/2008;09:01;21,670
CREDIT AGRICOLE   ;04/04/2008;09:01;21,000
CREDIT AGRICOLE   ;07/04/2008;09:01;21,190
CREDIT AGRICOLE   ;08/04/2008;09:01;21,330
CREDIT AGRICOLE   ;09/04/2008;09:01;21,070
CREDIT AGRICOLE   ;10/04/2008;09:01;20,720
CREDIT AGRICOLE   ;11/04/2008;09:01;20,570
CREDIT AGRICOLE   ;14/04/2008;09:01;19,680
CREDIT AGRICOLE   ;15/04/2008;09:01;19,790
CREDIT AGRICOLE   ;16/04/2008;09:01;20,090
CREDIT AGRICOLE   ;17/04/2008;09:01;20,500
CREDIT AGRICOLE   ;18/04/2008;09:01;20,870
CREDIT AGRICOLE   ;21/04/2008;09:01;21,700
CREDIT AGRICOLE   ;22/04/2008;09:01;20,830
CREDIT AGRICOLE   ;23/04/2008;09:01;20,800
CREDIT AGRICOLE   ;24/04/2008;09:01;20,560
CREDIT AGRICOLE   ;25/04/2008;09:01;21,000
CREDIT AGRICOLE   ;28/04/2008;09:01;21,310
CREDIT AGRICOLE   ;29/04/2008;09:01;21,450
CREDIT AGRICOLE   ;30/04/2008;09:01;21,590
SOPRA GROUP       ;01/04/2008;09:01;47,300
SOPRA GROUP       ;02/04/2008;09:01;47,570
SOPRA GROUP       ;03/04/2008;09:01;49,140
SOPRA GROUP       ;04/04/2008;09:01;47,650
SOPRA GROUP       ;07/04/2008;09:01;47,600
SOPRA GROUP       ;08/04/2008;09:01;48,250
SOPRA GROUP       ;09/04/2008;09:01;48,070
SOPRA GROUP       ;10/04/2008;09:01;47,500
SOPRA GROUP       ;11/04/2008;09:01;48,250
SOPRA GROUP       ;14/04/2008;09:01;47,000
SOPRA GROUP       ;15/04/2008;09:01;46,110
SOPRA GROUP       ;16/04/2008;09:01;46,010
SOPRA GROUP       ;17/04/2008;09:01;47,680
SOPRA GROUP       ;18/04/2008;09:01;47,600
SOPRA GROUP       ;21/04/2008;09:01;48,010
SOPRA GROUP       ;22/04/2008;09:01;47,380
SOPRA GROUP       ;23/04/2008;09:01;47,750
SOPRA GROUP       ;24/04/2008;09:01;47,240
SOPRA GROUP       ;25/04/2008;09:01;47,250
SOPRA GROUP       ;28/04/2008;09:01;48,710
SOPRA GROUP       ;29/04/2008;09:01;51,900
SOPRA GROUP       ;30/04/2008;09:01;51,500
SILIC             ;01/04/2008;09:01;96,000
SILIC             ;02/04/2008;09:01;102,110
SILIC             ;03/04/2008;09:01;101,760
SILIC             ;04/04/2008;09:01;98,400
SILIC             ;07/04/2008;09:01;95,570
SILIC             ;08/04/2008;09:01;94,050
SILIC             ;09/04/2008;09:01;92,490
SILIC             ;10/04/2008;09:01;92,230
SILIC             ;11/04/2008;09:01;90,990
SILIC             ;14/04/2008;09:01;91,520
SILIC             ;15/04/2008;09:01;89,000
SILIC             ;16/04/2008;09:01;89,970
SILIC             ;17/04/2008;09:01;91,410
SILIC             ;18/04/2008;09:01;92,180
SILIC             ;21/04/2008;09:01;92,760
SILIC             ;22/04/2008;09:01;92,490
SILIC             ;23/04/2008;09:01;92,000
SILIC             ;24/04/2008;09:01;91,380
SILIC             ;25/04/2008;09:01;91,370
SILIC             ;28/04/2008;09:01;90,610
SILIC             ;29/04/2008;09:01;92,890
SILIC             ;30/04/2008;09:01;93,140
MAUREL ET PROM    ;01/04/2008;09:01;12,910
MAUREL ET PROM    ;02/04/2008;09:01;13,310
MAUREL ET PROM    ;03/04/2008;09:01;13,590
MAUREL ET PROM    ;04/04/2008;09:01;13,360
MAUREL ET PROM    ;07/04/2008;09:01;13,500
MAUREL ET PROM    ;08/04/2008;09:01;13,500
MAUREL ET PROM    ;09/04/2008;09:01;13,500
MAUREL ET PROM    ;10/04/2008;09:01;13,430
MAUREL ET PROM    ;11/04/2008;09:01;13,210
MAUREL ET PROM    ;14/04/2008;09:01;13,060
MAUREL ET PROM    ;15/04/2008;09:01;13,160
MAUREL ET PROM    ;16/04/2008;09:01;13,500
MAUREL ET PROM    ;17/04/2008;09:01;14,130
MAUREL ET PROM    ;18/04/2008;09:01;14,310
MAUREL ET PROM    ;21/04/2008;09:01;14,110
MAUREL ET PROM    ;22/04/2008;09:01;14,300
MAUREL ET PROM    ;23/04/2008;09:01;14,740
MAUREL ET PROM    ;24/04/2008;09:01;14,690
MAUREL ET PROM    ;25/04/2008;09:01;14,600
MAUREL ET PROM    ;28/04/2008;09:01;15,000
MAUREL ET PROM    ;29/04/2008;09:01;14,940
MAUREL ET PROM    ;30/04/2008;09:01;14,630
ATOS ORIGIN       ;01/04/2008;09:01;34,860
ATOS ORIGIN       ;02/04/2008;09:01;34,880
ATOS ORIGIN       ;03/04/2008;09:01;34,250
ATOS ORIGIN       ;04/04/2008;09:01;35,900
ATOS ORIGIN       ;07/04/2008;09:01;36,000
ATOS ORIGIN       ;08/04/2008;09:01;36,280
ATOS ORIGIN       ;09/04/2008;09:01;36,450
ATOS ORIGIN       ;10/04/2008;09:01;36,580
ATOS ORIGIN       ;11/04/2008;09:01;36,430
ATOS ORIGIN       ;14/04/2008;09:01;35,560
ATOS ORIGIN       ;15/04/2008;09:01;35,830
ATOS ORIGIN       ;16/04/2008;09:01;35,850
ATOS ORIGIN       ;17/04/2008;09:01;36,610
ATOS ORIGIN       ;18/04/2008;09:01;36,250
ATOS ORIGIN       ;21/04/2008;09:01;37,180
ATOS ORIGIN       ;22/04/2008;09:01;36,380
ATOS ORIGIN       ;23/04/2008;09:01;36,480
ATOS ORIGIN       ;24/04/2008;09:01;37,230
ATOS ORIGIN       ;25/04/2008;09:01;37,650
ATOS ORIGIN       ;28/04/2008;09:01;38,750
ATOS ORIGIN       ;29/04/2008;09:01;38,030
ATOS ORIGIN       ;30/04/2008;09:01;38,630
TELEPERFORMANCE   ;01/04/2008;09:01;23,420
TELEPERFORMANCE   ;02/04/2008;09:01;23,940
TELEPERFORMANCE   ;03/04/2008;09:01;23,980
TELEPERFORMANCE   ;04/04/2008;09:01;23,730
TELEPERFORMANCE   ;07/04/2008;09:01;24,000
TELEPERFORMANCE   ;08/04/2008;09:01;23,700
TELEPERFORMANCE   ;09/04/2008;09:01;23,590
TELEPERFORMANCE   ;10/04/2008;09:01;23,660
